fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
13,33,-498.29,-4.98,30,33.33,0.91,27.04,3521.44,-0.28,34.8,1,142,10,20,5105.23,5603.52,745
9,23,-501.04,-5.01,44,31.82,0.93,23.81,2968.18,-0.19,24.7,2,148,14,30,6284.63,6785.67,822
7,34,-517.3,-5.17,38,28.95,0.92,27.58,3611.55,-0.21,27.8,2,143,11,27,5793.05,6310.35,750
15,32,-535.21,-5.35,30,33.33,0.91,26.82,3469.37,-0.28,34.7,1,143,10,20,5164.49,5699.7,745
9,28,-542.74,-5.43,38,28.95,0.92,28.04,3684.62,-0.23,27.9,1,148,11,27,6069.87,6612.61,744
7,33,-555.66,-5.56,39,28.21,0.91,26.63,3427.61,-0.24,27.2,2,143,11,28,5798.04,6353.7,750
15,33,-614.06,-6.14,30,30.0,0.89,26.57,3396.78,-0.39,35.0,1,144,9,21,4942.46,5556.53,745
8,24,-616.43,-6.16,45,28.89,0.91,23.02,2805.85,-0.31,24.0,1,147,13,32,6150.33,6766.76,1299
8,31,-629.7,-6.3,39,28.21,0.91,28.41,3717.98,-0.3,27.2,2,143,11,28,6069.41,6699.11,749
14,32,-633.34,-6.33,30,33.33,0.89,27.1,3482.04,-0.42,34.8,1,143,10,20,5038.96,5672.3,745
7,29,-652.28,-6.52,46,28.26,0.9,27.37,3478.65,-0.37,23.2,1,149,13,33,6126.43,6778.71,749
12,34,-663.09,-6.63,31,29.03,0.88,28.31,3686.24,-0.48,33.5,1,142,9,22,5023.52,5686.61,751
14,34,-662.62,-6.63,29,34.48,0.88,26.73,3407.14,-0.46,36.1,1,143,10,19,4902.67,5565.29,745
8,35,-670.85,-6.71,37,29.73,0.89,28.29,3680.58,-0.38,28.2,2,142,11,26,5622.71,6293.56,750
14,31,-678.2,-6.78,31,32.26,0.88,28.22,3664.14,-0.52,33.6,1,142,10,21,4903.68,5581.88,751
15,31,-686.68,-6.87,30,33.33,0.88,27.32,3501.18,-0.48,34.7,1,143,10,20,5006.68,5693.36,745
9,27,-704.47,-7.04,40,30.0,0.89,28.79,3758.45,-0.44,26.5,1,148,12,28,5984.66,6689.13,744
